molecule_chembl_id,pAct,value_nM,n_meas,smiles,std_type
CHEMBL3689751,7.380906669373258,41.6,1,Cc1ccc(C(=O)NC2(C)COC2)cc1-c1ccc2cc(N)ncc2c1,Ki
CHEMBL3689752,7.619788758288394,24.0,1,Cc1ncc(C(=O)NC2CCC2)cc1-c1ccc2cc(N)ncc2c1,Ki
CHEMBL3689753,7.380906669373258,41.6,1,Cc1ncc(C(=O)NC2(C)CCC2)cc1-c1ccc2cc(N)ncc2c1,Ki
CHEMBL3689754,7.380906669373258,41.6,1,Cc1ccc(C(=O)NC2(C)COC2)c(F)c1-c1ccc2cc(N)ncc2c1,Ki
CHEMBL3689755,7.474955192963154,33.5,1,Cc1ccc(C(=O)NC2(C)CCC2)cc1-c1ccc2c(Cl)c(N)ncc2c1,Ki
CHEMBL3690072,7.4141660205626065,130.9,2,Cc1ccc(NC(=O)c2ccc3c(c2)CCC3N2CCN(C)CC2)cc1Nc1nccc(-c2cccnc2)n1,IC50
CHEMBL3690073,5.689519108537325,2044.0,1,Cc1ccc(NC(=O)c2ccc3c(c2)CCC3N2CCN(C(=O)OC(C)(C)C)CC2)cc1Nc1nccc(-c2cccnc2)n1,IC50
CHEMBL3690074,8.207608310501746,6.2,1,Cc1ccc(NC(=O)c2ccc3c(c2)CCC3N2CCNCC2)cc1Nc1nccc(-c2cccnc2)n1,IC50
CHEMBL3690075,8.200659450546418,6.3,1,CCN1CCN(C2CCc3cc(C(=O)Nc4ccc(C)c(Nc5nccc(-c6cccnc6)n5)c4)ccc32)CC1,IC50
CHEMBL3690076,8.267606240177031,5.4,1,Cc1ccc(NC(=O)c2ccc3c(c2)CCC3N2CCN(C(C)C)CC2)cc1Nc1nccc(-c2cccnc2)n1,IC50
CHEMBL3690077,7.920818753952375,12.0,1,Cc1ccc(NC(=O)c2ccc3c(c2)CCC3N2CCN(CCO)CC2)cc1Nc1nccc(-c2cccnc2)n1,IC50
CHEMBL3690078,6.386158178123931,411.0,1,CC(=O)N1CCN(C2CCc3cc(C(=O)Nc4ccc(C)c(Nc5nccc(-c6cccnc6)n5)c4)ccc32)CC1,IC50
CHEMBL3690079,8.275724130399212,5.3,3,Cc1ccc(NC(=O)c2ccc3c(c2)CCC3N2CCN(C)CC2)cc1Nc1nccc(-c2cncnc2)n1,IC50
CHEMBL3690080,6.91721462968355,121.0,1,Cc1ccc(NC(=O)c2ccc3c(c2)CCC3N2CCC(N(C)C)C2)cc1Nc1nccc(-c2cccnc2)n1,IC50
CHEMBL3690081,7.154901959985743,70.0,1,Cc1ccc(NC(=O)c2ccc3c(c2)CCC3N2CC[C@@H](N(C)C)C2)cc1Nc1nccc(-c2cccnc2)n1,IC50
CHEMBL3690082,8.657577319177793,2.2,1,Cc1ccc(NC(=O)c2ccc3c(c2)CC[C@@H]3N2CCN(C)CC2)cc1Nc1nccc(-c2cccnc2)n1,IC50
CHEMBL3690083,7.638272163982407,23.0,1,Cc1ccc(NC(=O)c2ccc3c(c2)CCC3N2CCN(C)CC2)cc1Nc1nccc(-c2ccncc2)n1,IC50
CHEMBL371206,6.699991797446187,199.53,1,Cc1cc(C)cc(NC(=O)Nc2ccc(-c3c(C)sc4ncnc(N)c34)cc2)c1,Ki
CHEMBL3734907,5.731499956339331,2260.0,2,COc1ccc(C#Cc2nn(C(C)C)c3ncnc(N)c23)cc1,IC50
CHEMBL3734967,5.560739102249396,2750.0,2,COc1cccc(C#Cc2nn(C(C)C)c3ncnc(N)c23)c1,IC50
CHEMBL3735207,8.922331981267469,1.2000000000000002,2,CC(C)n1nc(C#Cc2cccc(C(=O)Nc3cccc(C(F)(F)F)c3)c2)c2c(N)ncnc21,IC50
CHEMBL3735312,8.14621491195103,10.0,2,CC(C)n1nc(/C=C/c2cccc(O)c2)c2c(N)ncnc21,IC50
CHEMBL3735491,5.644941317444092,2300.0,2,CC(C)n1nc(C#Cc2cccc(Cl)c2)c2c(N)ncnc21,IC50
CHEMBL3735576,6.280018032039548,645.0,2,COc1ccccc1C#Cc1nn(C(C)C)c2ncnc(N)c12,IC50
CHEMBL3735795,5.83720112356999,1455.0,2,CC(C)n1nc(C#Cc2cccc(F)c2)c2c(N)ncnc21,IC50
CHEMBL3736026,5.8745461501495715,1440.0,2,Cc1cccc(C#Cc2nn(C(C)C)c3ncnc(N)c23)c1,IC50
CHEMBL3736306,6.1401686584909765,745.0,2,CC(C)n1nc(C#Cc2ccccc2O)c2c(N)ncnc21,IC50
CHEMBL3736320,9.221848749616356,0.6,3,CC(C)n1nc(C#Cc2cccc(NC(=O)c3cccc(C(F)(F)F)c3)c2)c2c(N)ncnc21,IC50
CHEMBL3736466,7.471547574331764,38.5,2,CC(C)n1nc(C#Cc2ccc(O)cc2)c2c(N)ncnc21,IC50
CHEMBL373798,6.499996931948306,316.23,1,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,Ki
CHEMBL373882,5.892790030352131,1280.0,1,CNc1ncnc(-c2cccnc2Oc2ccc(F)c(C(=O)Nc3cc(C(F)(F)F)ccc3N(C)CCCN(C)C)c2)n1,IC50
CHEMBL3752910,5.778064400171995,1667.0,1,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1nc(-c2cccnc2)nc2c1cnn2C,IC50
CHEMBL376945,8.0,10.0,1,c1csc(CNc2ccc3[nH]nc(-c4nc5cc(N6CCC(N7CCCCC7)CC6)ccc5[nH]4)c3c2)n1,IC50
CHEMBL376993,5.698970004336019,2000.0,1,COc1cc(SC)ccc1C(=O)Nc1nnc(CCc2ccccc2)s1,Ki
CHEMBL377193,5.886056647693163,1300.0,1,O=C(c1cc2cc(O)ccc2[nH]1)c1cc2cc(O)ccc2[nH]1,IC50
CHEMBL377346,7.221848749616356,60.0,1,c1ccc(COc2ccc3[nH]nc(-c4nc5cc(N6CCC(N7CCCCC7)CC6)ccc5[nH]4)c3c2)cc1,IC50
CHEMBL377463,6.823908740944319,150.0,1,O=C(Nc1ccc2[nH]nc(-c3nc4cc(N5CCC(N6CCCCC6)CC5)ccc4[nH]3)c2c1)c1ccco1,IC50
CHEMBL3780219,7.154901959985743,70.0,1,CNc1nc(Nc2ccc(C)c(N)c2)ncc1C(=O)Nc1cc(NC(=O)c2cccc(C(F)(F)F)c2)ccc1C,IC50
CHEMBL378024,7.522878745280337,30.0,1,CC(C)(C)NC(=O)Nc1ccc2[nH]nc(-c3nc4cc(N5CCC(N6CCCCC6)CC5)ccc4[nH]3)c2c1,IC50
CHEMBL3780515,4.938547520912807,11520.0,1,c1ccc(-c2cnc3c(Nc4ccc(N5CCOCC5)cc4)nccc3n2)cc1,IC50
CHEMBL3780571,4.889410289700751,12900.0,1,c1ccc(-c2cnc3cc(Nc4ccc(N5CCCCC5)cc4)ncc3n2)cc1,IC50
CHEMBL3780632,5.278189384787454,5270.0,1,c1ccc(-c2cnc3cncc(Nc4ccc(N5CCOCC5)cc4)c3n2)cc1,IC50
CHEMBL3780637,5.270025714300444,5370.0,1,COc1ccc(-c2cnc3c(Nc4ccc(N5CCOCC5)cc4)nccc3n2)cc1,IC50
CHEMBL3780758,5.575118363368933,2660.0,1,c1ccc(-c2cnc3c(Nc4ccc(N5CCCCC5)cc4)nccc3n2)cc1,IC50
CHEMBL3780971,5.6439741428068775,2270.0,1,COc1ccc(-c2cnc3cncc(Nc4ccc(N5CCCCC5)cc4)c3n2)cc1,IC50
CHEMBL3780985,4.511026475273492,30830.0,1,CCNC(=O)Nc1nccc2nc(-c3ccccc3)cnc12,IC50
CHEMBL3781028,5.164943898279883,6840.0,1,c1ccc(Nc2cncc3ncc(-c4ccc(N5CCCCC5)cc4)nc23)cc1,IC50
CHEMBL3781479,5.5951662833800615,2540.0,1,c1ccc(-c2cnc3c(Nc4ccc(N5CCCCC5)cc4)cncc3n2)cc1,IC50
CHEMBL3781538,4.647431613820691,22520.0,1,c1ccc(Nc2cncc3nc(-c4ccc(N5CCCCC5)cc4)cnc23)cc1,IC50
CHEMBL3781543,4.779630367548606,16610.0,1,COc1ccccc1Nc1nccc2nc(-c3ccccc3)cnc12,IC50
CHEMBL3781610,5.112945621949043,7710.0,1,COc1cccc(Nc2cncc3ncc(-c4ccc(N5CCCCC5)cc4)nc23)c1,IC50
CHEMBL3781651,5.872895201635193,1340.0,1,COc1ccc(-c2cnc3c(Nc4ccc(N5CCCCC5)cc4)nccc3n2)cc1,IC50
CHEMBL3781696,5.603800652904264,2490.0,1,COc1ccc(-c2cnc3cncc(Nc4ccc(N5CCOCC5)cc4)c3n2)cc1,IC50
CHEMBL378175,4.698970004336019,20000.0,1,O=C1NN(c2ccc(I)cc2)C(=O)/C1=C\c1ccc(N2CCOCC2)cc1,Ki
CHEMBL3781795,5.059981844992337,8710.0,1,c1ccc(-c2cnc3cnc(Nc4ccc(N5CCCCC5)cc4)cc3n2)cc1,IC50
CHEMBL3781939,4.599462010608054,25150.0,1,COc1ccc(NC(=O)Nc2cncc3nc(-c4ccccc4)cnc23)cc1,IC50
CHEMBL3781989,5.665546248849069,2160.0,1,c1ccc(-c2cnc3cncc(Nc4ccc(N5CCCCC5)cc4)c3n2)cc1,IC50
CHEMBL3782019,5.863279432843593,1370.0,1,COc1ccc(-c2cnc3cncc(Nc4cc(OC)ccc4OC)c3n2)cc1,IC50
CHEMBL3782023,5.101823516502323,7910.0,1,COc1cccc(Nc2cncc3nc(-c4ccc(N5CCCCC5)cc4)cnc23)c1,IC50
CHEMBL378299,6.221848749616356,600.0,1,c1ccc2c(-c3nc4cc(N5CCC(N6CCCCC6)CC5)ccc4[nH]3)[nH]nc2c1,IC50
CHEMBL3787112,5.1938200260161125,6400.0,1,Nc1ncnc2c1c(-c1cccc(O)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1,IC50
CHEMBL379308,5.6020599913279625,2500.0,1,O=C1NN(c2ccc(I)cc2)C(=O)/C1=C\c1cc2c(cc1Br)OCO2,Ki
CHEMBL3797590,5.06398920428479,8630.0,1,Nc1nc2cc(-c3nn(CC4OCCO4)c4ncnc(N)c34)ccc2o1,IC50
CHEMBL3799221,5.9177536797931,1208.5,2,CCOC(Cn1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc21)OCC,IC50
CHEMBL379975,6.799998134593398,158.49,1,O=C1NC(=O)c2c1c(-c1ccccc1Cl)cc1[nH]c3ccc(O)cc3c21,Ki
CHEMBL379987,7.221848749616356,60.0,1,COc1cccc(Oc2ccc3[nH]nc(-c4nc5cc(N6CCC(N7CCCCC7)CC6)ccc5[nH]4)c3c2)c1,IC50
CHEMBL3800138,5.0034883278458215,9920.0,1,COC(Cn1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc21)OC,IC50
CHEMBL3804921,6.619788758288394,240.0,1,CC(=O)Nc1ccc(-c2ccc(NCC(=O)Nc3ccc(CN4CCNCC4)c(C(F)(F)F)c3)cc2)cn1,IC50
CHEMBL3805330,7.0,100.0,1,O=C(CNc1ccc(-c2ccc(NC(=O)C3CC3)nc2)cc1)Nc1ccc(CN2CCNCC2)c(C(F)(F)F)c1,IC50
CHEMBL3805771,7.175819994509534,69.5,2,CCN1CCN(Cc2ccc(NC(=O)CNc3ccc(-c4ccc(NC(=O)C5CC5)nc4)cc3)cc2C(F)(F)F)CC1,IC50
CHEMBL3805865,6.769551078621726,170.0,1,CCN1CCN(Cc2ccc(NC(=O)COc3ccc(-c4ccc(NC(C)=O)nc4)cc3)cc2C(F)(F)F)CC1,IC50
CHEMBL3805891,6.732986946971932,235.0,2,CCN1CCN(Cc2ccc(NC(=O)CNc3ccc(-c4ccc(NC(C)=O)nc4)cc3)cc2C(F)(F)F)CC1,IC50
CHEMBL3806189,8.0,10.0,3,CN1CCN(Cc2ccc(NC(=O)CNc3ccc(-c4ccc(NC(=O)C5CC5)nc4)cc3F)cc2C(F)(F)F)CC1,IC50
CHEMBL3808884,7.3148359961102445,48.5,4,COC(=O)c1cc2cc(NCc3cc(NC(=O)c4cc(-n5cnc(C)c5)cc(C(F)(F)F)c4)ccc3C)cnc2[nH]1,IC50
CHEMBL381743,6.0,1000.0,1,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(-c3ccc(CN4CCOCC4)nc3)c3ccccc23)cc1,IC50
CHEMBL3822591,5.139721900247765,7249.0,1,Cc1ccc(-c2nn(CCN3CCC(CCN(C)C)CC3)c3ncnc(N)c23)cc1,IC50
CHEMBL3823104,6.259637310505756,550.0,3,COc1cc(-c2nn(CCN3CCC(N4CCCCC4)CC3)c3ncnc(N)c23)ccc1NC(=O)OC(C)(C)C,IC50
CHEMBL3823212,5.199076818186782,6323.0,1,Cc1ccc(-c2nn(CCN3CCC(N(C)C)CC3)c3ncnc(N)c23)cc1,IC50
CHEMBL3823451,5.328827157284917,4690.0,1,COc1cc(-c2nn(CCN3CCN(C)CC3)c3ncnc(N)c23)ccc1NC(=O)OC(C)(C)C,IC50
CHEMBL3823543,5.0,10000.0,1,COc1cc(-c2nn(CCN3CCC(N(C)C)CC3)c3ncnc(N)c23)ccc1NCc1ccccc1,IC50
CHEMBL3823556,6.259637310505756,550.0,1,COc1cc(-c2nn(CCN3CCC(CN(C)C)CC3)c3ncnc(N)c23)ccc1NC(=O)OC(C)(C)C,IC50
CHEMBL3823620,5.530177984021837,2950.0,1,CN(C)C1CCN(CCn2nc(-c3ccc(CC(=O)OC(C)(C)C)cc3)c3c(N)ncnc32)CC1,IC50
CHEMBL3823628,4.698970004336019,20000.0,1,C(=C/n1ncc2c(N3CCCCCC3)ncnc21)\c1ccccc1,IC50
CHEMBL3823711,5.025028005701931,9440.0,1,COc1cc(-c2nn(CCN3CCC(N(C)C)CC3)c3ncnc(N)c23)ccc1NC(=O)NC(C)(C)C,IC50
CHEMBL3823849,5.123493495734119,7525.0,1,Cc1ccc(-c2nn(CCN3CCC(CN(C)C)CC3)c3ncnc(N)c23)cc1,IC50
CHEMBL3823861,6.597589660639419,333.0,2,CN(C)CC1CCN(CCn2nc(-c3cnc4[nH]ccc4c3)c3c(N)ncnc32)CC1,IC50
CHEMBL3824089,6.259637310505756,550.0,3,COc1cc(-c2nn(CCN3CCC(N(C)C)CC3)c3ncnc(N)c23)ccc1NC(=O)OC(C)(C)C,IC50
CHEMBL3824116,6.3457177932193805,460.0,2,COc1cc(-c2nn(CCN3CCC(N(C)C)CC3)c3ncnc(N)c23)ccc1CC(=O)OC(C)(C)C,IC50
CHEMBL3824215,4.301029995663981,50000.0,1,C(=C/n1ncc2c(NC3CCCCC3)ncnc21)\c1ccccc1,IC50
CHEMBL3824233,6.259637310505756,550.0,3,COc1cc(-c2nn(CCN3CCC(N4CCCC4)CC3)c3ncnc(N)c23)ccc1NC(=O)OC(C)(C)C,IC50
CHEMBL3824279,6.259637310505756,550.0,1,COc1cc(-c2nn(CCN3CCC(OC)CC3)c3ncnc(N)c23)ccc1NC(=O)OC(C)(C)C,IC50
CHEMBL383010,7.920818753952375,12.0,1,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)c(Br)c2)cc1Nc1nccc(-c2cccnc2)n1,IC50
CHEMBL384213,6.886056647693163,130.0,1,c1ccc(CNc2ccc3[nH]nc(-c4nc5cc(N6CCC(N7CCCCC7)CC6)ccc5[nH]4)c3c2)cc1,IC50
CHEMBL384575,7.6020599913279625,25.0,1,CO[C@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,IC50
CHEMBL386051,9.698970004336019,0.2,1,CSc1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1,Ki
CHEMBL3884319,5.937794191180287,1154.0,1,CC1(C)C(=O)N([C@H]2CCc3c(O)cccc32)c2nc(Nc3ccccc3)ncc21,IC50
CHEMBL388934,6.7447274948966935,180.0,1,CNN=Nc1ccc(C(=O)Nc2ccc(C)c(Nc3nccc(-c4cccnc4)n3)c2)cc1Cl,IC50
CHEMBL3889746,8.060480747381382,8.7,3,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cncc(-c2cccnc2)c1,IC50
CHEMBL388978,7.047145223805861,90.95,14,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,IC50
CHEMBL3890053,8.494850021680094,3.2,2,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(F)c(-c2cncnc2)c1,IC50
CHEMBL3890279,8.55284196865778,2.8,2,N[C@H]1CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)C1,IC50
CHEMBL3890327,8.721848749616356,1.9,4,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2C[C@@H](O)[C@@H](O)C2)c(-c2cncc(F)c2)c1,IC50
CHEMBL3890630,8.535290537142853,3.35,4,CCN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1,IC50
CHEMBL3890658,8.301029995663981,5.0,3,CN(CCO)c1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncs1,IC50
CHEMBL3891044,8.721246399047171,1.9,2,NC12CC1CN(c1ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc1-c1cncnc1)C2,IC50
CHEMBL3891720,8.129818655252878,8.0,4,CN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncc(C#N)c1,IC50
CHEMBL3891752,9.397940008672037,0.4,2,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2C[C@H](O)[C@@H](O)C2)c(-c2cccnc2)c1,IC50
CHEMBL3892152,8.960409376976187,1.15,6,CC1(O)CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C1,IC50
CHEMBL3892160,8.384775539310862,5.25,4,CN(C)[C@H]1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)C[C@@H]1O,IC50
CHEMBL3892443,7.958607314841775,11.0,2,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC3CN(CCO)CC3C2)c(-c2cncnc2)c1,IC50
CHEMBL3892952,7.920818753952375,12.0,3,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(NCCCO)c(-c2cncnc2)c1,IC50
CHEMBL3893615,8.522878745280337,3.0,2,COc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)ccc2C)cn1,IC50
CHEMBL3893732,8.244125144327509,5.7,3,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(NC[C@@H](O)CCO)c(-c2ccn[nH]2)c1,IC50
CHEMBL3893954,8.455931955649724,3.5,3,CC1(O)CCN(c2ccc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncs2)C1,IC50
CHEMBL3893997,9.096910013008056,0.8,2,Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC[C@H](O)C2)cn1,IC50
CHEMBL3894450,8.154901959985743,7.0,1,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1OC1CCN(C(=O)c2ccncc2)CC1,IC50
CHEMBL3894547,8.809894379144197,1.7,4,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCNC3(CC3)C2)c(-c2cncnc2)c1,IC50
CHEMBL3894811,8.397940008672037,4.0,2,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC[C@H](CO)C2)c(-c2ccc(Cl)nc2)c1,IC50
CHEMBL3895420,8.853871964321762,1.4,3,Cc1cc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2CC(C)(O)C2)[nH]n1,IC50
CHEMBL3896096,8.698970004336019,2.0,6,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CC(CO)C2)c(-c2cccnc2)c1,IC50
CHEMBL3896105,8.522878745280337,3.0,2,CN[C@H]1CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2ccc(C)nc2)C1,IC50
CHEMBL3896221,7.376750709602099,42.0,2,CN(CCCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cccnc1,IC50
CHEMBL3896423,8.638272163982407,2.3,2,CN[C@H]1CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)C1,IC50
CHEMBL3896686,8.270303756120384,8.9,4,CCN(CCO)c1ncc(C(=O)Nc2ccc(SC(F)(F)F)cc2)cc1-c1cncc(C#N)c1,IC50
CHEMBL3897019,8.958607314841775,1.1,3,Cc1ncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC[C@H](CO)C2)s1,IC50
CHEMBL3897453,8.522878745280337,3.0,2,Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CCC[C@H](O)C2)cn1,IC50
CHEMBL3897561,8.698970004336019,2.0,3,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC3(CNC3)C2)c(-c2ccn[nH]2)c1,IC50
CHEMBL3897706,7.048672262391037,195.8,2,Cc1ncncc1-c1cc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cnc1N1C[C@H](O)[C@@H](O)C1,IC50
CHEMBL3897748,8.577450979992872,3.2,4,CN(CCO)c1ncc(C(=O)Nc2ccc(SC(F)(F)F)cc2)cc1-c1cncc(C#N)c1,IC50
CHEMBL3897818,7.327902142064283,47.0,3,O=C(O)CCNc1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1ccn[nH]1,IC50
CHEMBL3898136,7.508638306165727,31.0,2,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(Cl)c(-c2ccncc2)c1,IC50
CHEMBL3898258,9.0,1.0,5,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2C[C@H](O)[C@@H](O)C2)c(-c2cncnc2)c1,IC50
CHEMBL3898364,8.763621775341393,1.9000000000000001,4,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC(O)C2)c(-c2cncnc2)c1,IC50
CHEMBL3898824,8.642065152999546,2.28,2,CNc1nc2cc(C#Cc3cc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)ccc3C)ccn2n1,IC50
CHEMBL3899209,8.479303657420887,6.0,6,CN(CCO)c1ncc(C(=O)Nc2ccc(SC(F)(F)F)cc2)cc1-c1ccn[nH]1,IC50
CHEMBL3899379,9.397940008672037,0.4,3,NC[C@H]1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C[C@H]1O,IC50
CHEMBL3899632,8.244058319510563,5.75,6,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCOCC2)c(-c2ccn[nH]2)c1,IC50
CHEMBL3900003,8.673393743112328,2.75,6,CCN(CCO)c1ncc(C(=O)Nc2ccc(SC(F)(F)F)cc2)cc1-c1ccn[nH]1,IC50
CHEMBL3900154,7.522878745280337,30.0,2,Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N(C)CCCO)cn1,IC50
CHEMBL3900366,9.301029995663981,0.5,3,N#Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)ccc2N2C[C@H](O)[C@@H](O)C2)[nH]1,IC50
CHEMBL3900626,9.0,1.0,3,C[C@]1(O)CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc2-c2ccn[nH]2)C1,IC50
CHEMBL3900732,9.027758663924915,0.9500000000000001,4,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@H](O)C2)c(-c2cncnc2)c1,IC50
CHEMBL3900938,9.0,1.25,4,N[C@@H]1[C@H]2CN(c3ncc(C(=O)Nc4ccc(OC(F)(F)Cl)cc4)cc3-c3cncnc3)C[C@@H]12,IC50
CHEMBL3901009,8.309803919971486,4.9,2,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(Cl)c(-c2cncc(F)c2)c1,IC50
CHEMBL3901163,9.522878745280337,0.3,2,NC[C@@H]1CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)C1,IC50
CHEMBL3901311,8.158026434624244,6.95,6,CN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1ccn[nH]1,IC50
CHEMBL3901390,7.920818753952375,12.0,2,COc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2NCCCO)cn1,IC50
CHEMBL3901435,9.301029995663981,0.5,6,N#Cc1cncc(-c2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cnc2N2C[C@@H](O)[C@@H](O)C2)c1,IC50
CHEMBL3901511,7.404503778174426,39.4,2,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1ccn2nc(N(C)C)nc2c1,IC50
CHEMBL3902058,9.221848749616356,0.6,2,Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC[C@H](CO)C2)cn1,IC50
CHEMBL3902696,8.275724130399212,5.3,3,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(NCCC(O)C(=O)O)c(-c2ccn[nH]2)c1,IC50
CHEMBL3902822,8.823908740944319,1.5,2,CC(C)(O)C1CCN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)C1,IC50
CHEMBL3902824,8.154901959985743,7.0,2,Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC[C@H](N)C2)cn1,IC50
CHEMBL3902865,8.508864383480216,3.2,4,O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCCOCC2)c(-c2cncnc2)c1,IC50
CHEMBL3903055,8.154901959985743,7.0,2,Nc1cnc(-c2cccc(C(=O)Nc3ccc(OC(F)(F)F)cc3)c2)cn1,IC50
CHEMBL3903302,8.136229371485722,7.45,4,CC(C)(O)C1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncnc2)C1,IC50
CHEMBL3903657,8.721246399047171,1.9,2,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCC(F)(F)C2)c(-c2cncnc2)c1,IC50
CHEMBL3903802,9.34948500216801,0.6,6,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC(O)C2)c(-c2[nH]ncc2F)c1,IC50
CHEMBL3904036,8.49148333035061,3.3,4,CN(C)C1CN(c2ncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cc2-c2cncc(F)c2)C1,IC50
CHEMBL3904200,9.110924374808178,0.8,4,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1ccc(N2C[C@H](O)[C@@H](O)C2)c(-c2cncnc2)c1,IC50
CHEMBL3904850,4.748499830993485,19150.0,2,COc1ccc(C(=O)NNc2nc3c(cnn3-c3ccccc3)c(=O)n2-c2ccccc2)cc1,IC50
CHEMBL3905198,8.48088868081564,4.8500000000000005,4,Cc1ccc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)cnc2N2CC(C)(O)C2)cn1,IC50
CHEMBL3905223,8.796729909783021,1.6,6,N[C@@H]1[C@H]2CN(c3ncc(C(=O)Nc4ccc(OC(F)(F)F)cc4)cc3-c3ccn[nH]3)C[C@@H]12,IC50
