skel,smi,chembl,pAct_exact,pAct_any,pred
LBWYJTKSHSASAO,Cc1ncc(C(=O)NCCN(C(C)C)C(C)C)cc1Nc1nn(C)c2nc(Nc3cncnc3)ncc12,,8.500021715809904,8.500021715809904,0.65662736
ZTOOTJYDWMYTQK,Cc1cc(C(=O)NCCN2CCCC2(C)C)sc1Nc1nn(C)c2nc(Nc3cncnc3)ncc12,,8.12399114989049,8.12399114989049,0.5915333
YNQDRHUKLUHHMG,Cc1ncc(C(=O)NCCN2Cc3ncsc3C2)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,8.19875296559636,8.19875296559636,0.9995509
WIFCYRQYOOBJKX,Cc1ncc(NC(=O)CN2C[C@@H](C)O[C@H](C)C2)cc1NC(=O)c1cnn2cc(-c3cnn(CCS(C)(=O)=O)c3)sc12,,8.49740974374811,8.49740974374811,0.99804795
BDIQZXBXALJAKM,COc1ncccc1-c1cn2ncc(C(=O)Nc3cc(NC(=O)CN4CCCC4(C)C)cnc3C)c2s1,,9.328788659588897,9.328788659588897,0.97050416
QVXSYTBDMGHBIY,COc1cnccc1-c1cn2ncc(C(=O)Nc3cc(NC(=O)CN4CC(C)(C)C4)cnc3C)c2s1,,9.328788659588897,9.328788659588897,0.99220556
RQKKUFGQPYDJDM,Cc1ncc(NC(=O)OC2CN(C(C)(C)C)C2)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,8.116347841273363,8.116347841273363,0.9955959
NZQONNWVPUVRNB,COC1CCN(CCNC(=O)c2cc(C)c(Nc3nn(C)c4nc(Nc5cnn(C)c5)ncc34)s2)CC1,,8.163794042584684,8.163794042584684,0.2341059
PJDLLJOHWLYFAV,Cc1ncc(NC(=O)CN(C)C2CCOCC2)cc1NC(=O)c1cnn2cc(-c3cnn(CC(N)=O)c3)sc12,,8.41369853439507,8.41369853439507,0.9789073
KGMANYVVIAECFN,COc1cccc(-c2cn3ncc(C(=O)Nc4cc(NC(=O)CN5CC(C)(C)C5)cnc4C)c3s2)n1,,9.309894379144197,9.309894379144197,0.9841218
UYZACLJQKVIWHG,Cc1ncc(C(=O)NCCN2CCCCC23CC3)cc1Nc1nn(C)c2nc(Nc3cnn(C)c3)ncc12,,9.221848749616356,9.221848749616356,0.9918256
WMDLJSSFQZCSJM,Cc1ncc(NC(=O)CC23CCCN2CCC3)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,8.067033665903407,8.067033665903407,0.95006907
LKQGOYHLBIOWGV,Cc1ncc(NC(=O)CN2CCC[C@@H]2C)cc1Nc1nn(C)c2nc(Nc3ccnn3C)ncc12,,8.426316446103106,8.426316446103106,0.9800174
HLCMIKFSWBSDBP,Cc1ncc(C(=O)NCCN2CCCC2(C)C)cc1Nc1nn(C)c2nc(Nc3cncc(CC(=O)O)c3)ncc12,,8.48636597876669,8.48636597876669,0.5880512
HOSZDHBRGDDQSK,Cc1ncc(C(=O)NCCN2CCCC2(C)C)cc1Nc1nn(C)c2nc(Nc3cnn(C)n3)ncc12,,8.399848408509207,8.399848408509207,0.9554811
HIJUWVIGIYIKQV,Cc1ncc(C(=O)NCCN2CCCC2(C)C)cc1Nc1nn(C)c2cc(Nc3cnn(C)c3)ncc12,,8.105675458699816,8.105675458699816,0.92022496
CAPGMXZGUSAAJM,Cc1ncc(C(=O)NCCN2C3CCC2CC3)cc1Nc1nn(C)c2nc(Nc3cnn(C)c3)ncc12,,9.235541649861172,9.235541649861172,0.9783487
UDJIKHRZMGWXFN,Cc1ncc(C(=O)NCCN2CC3CCC2C3)cc1NC(=O)c1cnn2cc(-c3cn(C)nc3C)sc12,,9.20446769648675,9.20446769648675,0.99808395
XBQXPGAJLFCGEX,Cc1ncc(NC(=O)CN2C[C@H](C)O[C@@H](C)C2)cc1NC(=O)c1cnn2cc(-c3c(C)n[nH]c3C)sc12,,8.520479303839453,8.520479303839453,0.9999789
MIKAKGSGYHFPRE,Cc1ncc(C(=O)NCCN2CCCC2(C)C)cc1NC(=O)c1cnn2cc(-c3cnn(Cc4cc(O)no4)c3)sc12,,8.368418767518891,8.368418767518891,0.12312669
CTGDYGPKSWQJSS,Cc1ncc(NC(=O)CN2CC(C)(C)C2)cc1NC(=O)c1cnn2cc(-c3cnn4c3CCC4)sc12,,9.292513326014591,9.292513326014591,0.9995503
PGKFCSMFWKNMHC,COCCn1cc(-c2cn3ncc(C(=O)Nc4cc(NC(=O)C5CCN(C(C)C)C5)cnc4C)c3s2)cn1,,8.065472190649047,8.065472190649047,0.9436894
YAAZEFGDUFLAIG,COc1ncccc1-c1cn2ncc(C(=O)Nc3cc(C(=O)NCCN4CCCC4(C)C)cnc3C)c2s1,,9.292513326014591,9.292513326014591,0.96736044
TWLBDWHYUDBFEH,Cc1ncc(NC(=O)CCCN2CCC[C@@H]2C)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,8.029990922496168,8.029990922496168,0.92793995
OCGPJGTVYJKDSW,Cc1ncc(NC(=O)CN2CCCCC23CC3)cc1NC(=O)c1cnn2cc(-c3cnn(CCO)c3)sc12,,8.511366893786352,8.511366893786352,0.9843789
WAENWAZSKMRMSS,COCCn1cc(Nc2ncc3c(Nc4cc(NC(=O)CN5CCC(C)(C)C5)cnc4C)nn(C)c3n2)cn1,,9.227346441767088,9.227346441767088,0.89199936
QCZCPAMYZHJGQE,Cc1ncc(C(=O)NCCN2CCCC2(C)C)cc1NC(=O)c1cnn2cc(-c3cccnc3)sc12,,8.430375391214197,8.430375391214197,0.96172404
CJZSRVBDXZIDOQ,COC/C=C/c1cn2ncc(C(=O)Nc3cc(C(=O)NCCN4CCCC4(C)C)cnc3C)c2s1,,8.303651523370167,8.303651523370167,0.9428974
ONGVHIUOTBENML,COc1ncccc1-c1cn2ncc(C(=O)Nc3cc(NC(=O)CN4CC5(CCOCC5)C4)cnc3C)c2s1,,9.292513326014591,9.292513326014591,0.99654156
MDLAUFYMUGBPKI,Cc1ncc(NC(=O)CN2C3CCC2COC3)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,8.410799329233122,8.410799329233122,0.970689
PDTMKBBCGVDZQI,Cc1ncc(NC(=O)NCCN2CCCC2(C)C)cc1Nc1nn(C)c2nc(Nc3cncnc3)ncc12,,8.299644681613383,8.299644681613383,0.87873876
DQQGAQJVAPQEHM,COc1ncccc1-c1cn2ncc(C(=O)Nc3cc(NC(=O)CN4CCOCC45CCC5)cnc3C)c2s1,,9.18837535480105,9.18837535480105,0.92934126
DTOFZCQCJJOBBB,Cc1ncc(C(=O)NCCN2CCCC2(C)C)cc1NC(=O)c1cnn2cc(-c3cn(C)nc3CO)sc12,,8.40232697082579,8.40232697082579,0.998005
ZBBKNOSFGCDTJD,Cc1ncc(NC(=O)CN2Cc3cccnc3C2)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,8.31428134129795,8.31428134129795,0.99881065
HWFRRXCOOXUTQA,Cc1ncc(NC(=O)CN2CC(C)(C)C2)cc1Nc1nn(C)c2nc(Nc3cnn(C)c3)ncc12,,8.787559181684466,8.787559181684466,0.97458637
AXWHBDYAZLVNIU,Cc1ncc(C(=O)NCCN2CC3CCC2CC3)cc1NC(=O)c1cnn2cc(-c3ccnc(N4CCOCC4)c3)sc12,,9.27642098432889,9.27642098432889,0.99015486
DHGYAUQWRJIHEW,Cc1ncc(NC(=O)OCCN2CCCC2)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,8.02148384182653,8.02148384182653,0.9832424
IPQDMPGSNSJPJO,Cc1ncc(NC(=O)CN2CCC2)cc1NC(=O)c1cnn2cc(-c3cnn4c3OCCC4)sc12,,8.157397932764493,8.157397932764493,0.9997476
NFXVOHDIFOXMJM,Cc1cc(C(=O)NCCN2CCCC23CCCC3)sc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,7.889162501464615,7.889162501464615,0.93163836
GLKAVHJLHWUQAO,Cc1ncc(NC(=O)CN2CCC23CCC3)cc1NC(=O)c1cnn2cc(-c3cnn4c3COCC4)sc12,,9.27642098432889,9.27642098432889,0.9998816
DUMMZJHKVPFXPS,Cc1ncc(NC(=O)CN2CC(C)(C)C2)cc1NC(=O)c1cnn2cc(-c3ccc(CO)s3)sc12,,9.27642098432889,9.27642098432889,0.9894051
LWSWXYYQPHXLBZ,Cc1ncc(NC(=O)CN2CCCOCC2)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,8.284157327656994,8.284157327656994,0.9938101
MESYSHFGDQPDKZ,COc1ncccc1-c1cn2ncc(C(=O)Nc3cc(NC(=O)CN4CCC5(CCOC5)C4)cnc3C)c2s1,,9.27642098432889,9.27642098432889,0.99716103
VFWAILCYJCPYCR,Cc1ncc(NC(=O)CN2CCc3cnccc3C2)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,8.304179648253806,8.304179648253806,0.9967013
JHRSVBUKJWIJST,Cc1ncc(C(=O)NC2CN(C(C)(C)C)C2)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,8.048237967764369,8.048237967764369,0.9949114
GFMQXHVIINIKAR,Cc1ncc(NC(=O)OCCN2CC3CCC2C3)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,7.988827061865059,7.988827061865059,0.9922065
CTRKXXAEFRQRTD,Cc1ncc(NC(=O)CN2CC(C)(C)C2)cc1NC(=O)c1cnn2cc(-c3ccc(C4(O)COC4)cc3)sc12,,9.27642098432889,9.27642098432889,0.9968894
BOZUUYCFKKOSML,COCCn1cc(Nc2ncc3c(Nc4cc(NC(=O)CN5CC6CCC5CC6)cnc4C)nn(C)c3n2)cn1,,9.211254100081387,9.211254100081387,0.8866697
JKLXISCFEONROC,Cc1ncc(C(=O)NCCN2CC3CCC2CC3)cc1NC(=O)c1cnn2cc(-c3ccc4oc(=O)[nH]c4c3)sc12,,9.27642098432889,9.27642098432889,0.98001
CMJUWGFLJUHFEH,Cc1nn(C)cc1Nc1ncc2c(Nc3cc(C(=O)NCCN4CCC5(CC5)C4)cnc3C)nn(C)c2n1,,8.385799820648497,8.385799820648497,0.9980063
FPROMNXEVORXRK,COc1ncccc1-c1cn2ncc(C(=O)Nc3cc(NC(=O)C[C@H]4CCCN4C(C)C)cnc3C)c2s1,,9.261439372640169,9.261439372640169,0.97951597
YOPDCMDXTFOJHA,Cc1ncc(C(=O)NCCC2CC3CCC2CC3)cc1NC(=O)c1cnn2cc(-c3cnn4c3COCC4)sc12,,9.173393743112328,9.173393743112328,0.99996626
JKTXBRKFBJBPAS,COCCn1cc(Nc2ncc3c(Nc4cc(NC(=O)CN5CCC56CCC6)cnc4C)nn(C)c3n2)cn1,,9.127853508438662,9.127853508438662,0.9601273
AUPHPFOMFFFOSA,COCCn1cc(Nc2ncc3c(Nc4cc(C(=O)NCN5CCC56CCC6)cnc4C)nn(C)c3n2)cn1,,9.127853508438662,9.127853508438662,0.9670055
DHTHVGUPVWCLKT,COCCn1cc(-c2cn3ncc(C(=O)Nc4cc(NC(=O)CCCN5CCC[C@@H]5C)cnc4C)c3s2)cn1,,8.0722404221661,8.0722404221661,0.9343138
XIRBUCPKBGZWMD,Cc1ncc(C(=O)NCCN2CCCC2(C)C)cc1NC(=O)c1cnn2cc(-c3ccc(C(=O)O)cc3)sc12,,8.512284095745368,8.512284095745368,0.90837127
WYEMKZNFHLSXHH,Cc1ncc(C(=O)NCCN2[C@H](C)CCC[C@@H]2C)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,8.515758525723033,8.515758525723033,0.99319893
AFUFBPKNUDYUTH,Cc1ncc(NC(=O)OCCN(C)C2CCCCC2)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,8.148784731777237,8.148784731777237,0.988036
KKLYGJANLVQLGJ,Cc1ncc(NC(=O)CN2CCOCC2)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,8.107691353683563,8.107691353683563,0.9927886
SIJPJVNFTJGUJS,Cc1nn(C)cc1Nc1ncc2c(Nc3cc(C(=O)NCCN4CCC(C)(C)C4)cnc3C)nn(C)c2n1,,8.350028549988616,8.350028549988616,0.9707013
AQFYHPLREUMZKM,Cc1ncc(C(=O)NCCN2CCCC2(C)C)cc1Nc1nn(C)c2nc(Nc3cccc(CC(=O)O)c3)ncc12,,8.412853772448646,8.412853772448646,0.67857724
ZCJBOSRVOUBAKY,Cc1ncc(C(=O)NCCN2CCOCC23CC3)cc1Nc1nn(C)c2nc(Nc3cncnc3)ncc12,,8.35122916609092,8.35122916609092,0.97319126
MZLVBTQNGOEPSI,Cc1nn(C)cc1Nc1ncc2c(Nc3cc(C(=O)NCCN4CCC[C@@H]4C)cnc3C)nn(C)c2n1,,8.378294929173144,8.378294929173144,0.92722416
PZYXWWIFXMVKBF,Cc1ncc(C(=O)NCCN2CCCC2(C)C)cc1Nc1nn(C)c2nc(Nc3cccc(C4(C(=O)O)CC4)c3)ncc12,,8.306955722430976,8.306955722430976,0.90781456
ATROXWHSTGKFQM,Cc1ncccc1Nc1ncc2c(Nc3cc(NC(=O)CN4CCC[C@@H]4C)cnc3C)nn(C)c2n1,,8.306955722430976,8.306955722430976,0.98558736
OCJXOMRVAILXOE,COCCn1cc(Nc2ncc3c(Nc4cc(NC(=O)CN5CCC6(CC6)C5)cnc4C)nn(C)c3n2)cn1,,9.1259059864969,9.1259059864969,0.98999876
GTIXFPZEMTWJQH,Cc1ncc(C(=O)NCCN2CCCC2(C)C)cc1NC(=O)c1cnn2cc(-c3cnn4c3OCCC4)sc12,,9.159379381312206,9.159379381312206,0.99923956
BAHYMGDUXIXUIH,Cc1ncc(NC(=O)CN2CCC2(C)C)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,8.205136871872881,8.205136871872881,0.98151946
WYIXTTAGWRKOJO,COc1ncccc1-c1cn2ncc(C(=O)Nc3cc(C(=O)NCCN4CCCC4)cnc3C)c2s1,,9.247425010840047,9.247425010840047,0.9554628
ZKNAFGNQKXMNFF,Cc1ncc(NC(=O)CN2CC[C@H](C)C2)cc1Nc1nn(C)c2nc(Nc3cnn(C)c3)ncc12,,9.217076090663241,9.217076090663241,0.9884608
LXXUESKCUHSOPP,Cc1cc(C(=O)NCCN2CCCC23CCC3)sc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,7.971090902783951,7.971090902783951,0.92131907
FXWGXHFJKUNZOJ,Cc1ncc(NC(=O)CN2CCC3(CC3)C2)cc1Nc1nn(C)c2nc(Nc3cnn(C)c3)ncc12,,9.217076090663241,9.217076090663241,0.9964064
JLWHTPAKLXHCPR,Cc1nn(C)cc1Nc1ncc2c(Nc3cc(C(=O)NCCN4CCCC4(C)C)cnc3C)nn(C)c2n1,,8.329332207409504,8.329332207409504,0.97722834
ATRKEDVWWXXBFH,Cc1ncc(NC(=O)CN2CCCC2(C)C)cc1NC(=O)c1cnn2cc(-c3cnn4c3COCC4)sc12,,9.14621491195103,9.14621491195103,0.99996245
GKWFYHQLMYQHRV,Cc1ncc(C(=O)NCCN2CCCC23CCC3)cc1Nc1nn(C)c2nc(Nc3cnn(C)c3)ncc12,,9.153576540361385,9.153576540361385,0.99117154
ZUCNASINXUFNCF,COc1ccncc1-c1cn2ncc(C(=O)Nc3cc(NC(=O)CN4CC(C)(C)C4)cnc3C)c2s1,,9.169093657231368,9.169093657231368,0.9941004
NZEHOOJLPKSEJG,Cc1ncc(NC(=O)CN2CCC(F)(F)C2)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,9.14621491195103,9.14621491195103,0.9957231
NAWJPIMXZXQDJP,Cc1ncc(NC(=O)CN2CC(C)(C)C2)cc1NC(=O)c1cnn2cc(-c3cnn4c3COCC4)sc12,,9.234260541478871,9.234260541478871,0.9999554
AGMNSPWXAPZSHI,COCCn1cc(Nc2ncc3c(Nc4cc(NC(=O)CN5CCCC5(C)C)cnc4C)nn(C)c3n2)cn1,,9.119036080789735,9.119036080789735,0.71397066
VJPOUMVFKWAESN,Cc1ncc(NC(=O)CN2CCC(F)(F)CC2)cc1Nc1nn(C)c2nc(Nc3cnn(C)c3)ncc12,,9.169093657231368,9.169093657231368,0.986414
RFIQHKCUMQZRSL,Cc1ncc(C(=O)NCCN2CCCC2(C)C)cc1NC(=O)c1cnn2cc(-c3cnn(C)n3)sc12,,8.405254843150317,8.405254843150317,0.94165146
PLJCFHXNGDJODY,Cc1ncc(C(=O)NCCN2CC3CCC2CC3)cc1Nc1nn(C)c2nc(Nc3cnn(C)c3)ncc12,,9.169093657231368,9.169093657231368,0.97213465
VPPZFGFRGRNZED,COc1ncccc1-c1cn2ncc(C(=O)Nc3cc(NC(=O)CN4CC(C)(OC)C4)cnc3C)c2s1,,9.133803120088515,9.133803120088515,0.99545527
XURZDXIGXXGTLL,Cc1ncc(C(=O)NCCN2CCCC2(C)C)cc1NC(=O)c1cnn2cc(-c3ccc(=O)[nH]n3)sc12,,8.23760727533939,8.23760727533939,0.96864736
VOQIEBWUSZVNSC,Cc1ncc(NC(=O)CN2CC(C)(C)C2)cc1NC(=O)c1cnn2cc(-c3cnn(C(F)(F)F)c3)sc12,,7.946123750629919,7.946123750629919,0.99625444
AGSIADBCIULMBD,Cc1ncc(NC(=O)CN2CCCC2)cc1NC(=O)c1cnn2cc(-c3cccnc3O)sc12,,8.075720713938118,8.075720713938118,0.97487825
BGIYONAQBFCOPI,Cc1ccc(C(=O)NCCN2CCC(F)(F)CC2)cc1Nc1nn(C)c2nc(Nc3cnn(C)c3)ncc12,,9.14116474849887,9.14116474849887,0.97586775
KORVXENIVCQPCZ,Cc1ncc(C(=O)NCCN2CC3CCC2CC3)cc1NC(=O)c1cnn2cc(-c3cn(C)nc3C)sc12,,9.221848749616356,9.221848749616356,0.9985695
BBQRBXJSWOPEHY,Cc1ncc(NC(=O)CN2CCCC2(C)C)cc1NC(=O)c1cnn2cc(-c3cccnc3OCCF)sc12,,9.221848749616356,9.221848749616356,0.9607762
CNPOZDWGDKZVNQ,COC/C=C/c1cn2ncc(C(=O)Nc3cc(NC(=O)CN4C[C@H](C)O[C@@H](C)C4)cnc3C)c2s1,,8.25334069588395,8.25334069588395,0.98007476
VYFJJQQYNDKRQR,Cc1ncc(NC(=O)NCCN2CCCC2(C)C)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,8.109841343929924,8.109841343929924,0.98716635
VZNJVWZDPQGCEL,Cc1ncc(C(=O)NCCN2CCC3(CC3)C2)cc1Nc1nn(C)c2nc(Nc3cnn(C)c3)ncc12,,9.173393743112328,9.173393743112328,0.9972133
VNBKDJFVMRQESV,Cc1ncc(C(=O)NCCN2CCCC23CCC3)cc1NC(=O)c1cnn2cc(-c3c(C)nn(C)c3C)sc12,,9.133803120088515,9.133803120088515,0.99433666
KABRXLGOINOYNN,Cc1ncc(NC(=O)CN2CCC23CCC3)cc1NC(=O)c1cnn2cc(-c3cnn4c3OCCC4)sc12,,9.221848749616356,9.221848749616356,0.99657273
SHPDLOBRNOLQDR,COCCn1cc(-c2cn3ncc(C(=O)Nc4cc(NC(=O)CN5CCCC5)cnc4C)c3s2)cn1,,8.040042759670284,8.040042759670284,0.9966366
UOFVBNKNBSKQNW,Cc1ncc(NC(=O)CN2CCCC2(C)C)cc1NC(=O)c1cnn2cc(-c3cn(C)nc3C)sc12,,9.221848749616356,9.221848749616356,0.99596244
DGUBXMXONYDADI,COc1ncccc1-c1cn2ncc(C(=O)Nc3cc(NC(=O)CN4CCOC(C)(C)C4)cnc3C)c2s1,,9.133803120088515,9.133803120088515,0.99156123
KTNORZGBSRLABS,Cc1ncc(NC(=O)CN2Cc3ccncc3C2)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,8.271665185288121,8.271665185288121,0.9986112
KHPLGTSWNKYVAA,Cc1ccc(C(=O)NCCN2CCC3(CC3)C2)cc1Nc1nn(C)c2nc(Nc3cnn(C)c3)ncc12,,9.189411859112482,9.189411859112482,0.998787
ZVQGXRGILGKWDA,Cc1ncc(C(=O)NCCN2CCCC23CCC3)cc1NC(=O)c1cnn2cc(-c3cn(C)nc3C)sc12,,9.122062572163754,9.122062572163754,0.99416417
VRHQVLAJPFLBRR,Cc1ncc(NC(=O)CN2CC(C)(C)C2)cc1NC(=O)c1cnn2cc(-c3cnn4c3OCCC4)sc12,,9.122062572163754,9.122062572163754,0.99947256
MSXRDKDMLNDTMC,Cc1ncc(NC(=O)CNCC(C)C)cc1NC(=O)c1cnn2cc(-c3cnn4c3CCC4)sc12,,9.210108201691595,9.210108201691595,0.9988397
YUEWUJCPDFOXJN,Cc1ncc(NC(=O)[C@@H]2C[C@H](C)CN2C)cc1NC(=O)c1cnn2cc(-c3cccnc3O)sc12,,8.192393332599321,8.192393332599321,0.8462599
GEWZDNZEPSGOFS,COc1ncccc1-c1cn2ncc(C(=O)Nc3cc(NC(=O)CN4CCO[C@H](C)C4)cnc3C)c2s1,,9.122062572163754,9.122062572163754,0.9918881
ATEALUFDIVBWDT,CC(=O)Nc1cccc(Nc2ncc3c(Nc4cc(C(=O)NCCN5CCCC5(C)C)cnc4C)nn(C)c3n2)c1,,8.312076781845422,8.312076781845422,0.9185412
WKWAAJSUVSYKNZ,Cc1ncc(C(=O)CCCN2CCC[C@@H]2C)cc1Nc1nn(C)c2nc(Nc3cnn(C)c3C)ncc12,,8.256501555784087,8.256501555784087,0.89037204
NVUDNBGAIDWXFV,Cc1ncc(C(=O)NCCN2CCC[C@@H]2C)cc1Nc1nn(C)c2nc(Nc3cnn(C)c3C)ncc12,,8.256501555784087,8.256501555784087,0.92231447
OCBXEZWTCONIMS,Cc1ccc(C(=O)NCCN2[C@H](C)CCC[C@@H]2C)cc1Nc1nn(C)c2nc(Nc3cnn(C)c3)ncc12,,8.086567555767694,8.086567555767694,0.98147607
LPVDMTAPHPFXJR,Cc1ncc(C(=O)NCCN2CCCC2(C)C)cc1NC(=O)c1cnn2cc(-c3cnn4c3CCC4)sc12,,9.110924374808178,9.110924374808178,0.9994342
CKFRXCBNKKOFGO,C[C@H]1CC(=O)Nc2cc(C(=O)NCCC3CC3)ccc2N1C(=O)N1CC2CC2C1,,,8.698970004336019,0.9748019
XKGWZVYMEZEBAL,Cc1cc(C(=O)NCCN2CC3CCC2CC3)sc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,7.801029995663981,7.801029995663981,0.97118294
XMWMGWQBPKRDQH,Cc1ncc(C(=O)NCCN2CC(C)(C)C2)cc1NC(=O)c1cnn2cc(-c3cnn4c3OCCC4)sc12,,9.110924374808178,9.110924374808178,0.99902976
FEHIFZQEQOTVTK,Cc1cc(C(=O)NCCN2[C@H](C)CCC[C@@H]2C)sc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,7.826823512774681,7.826823512774681,0.9569669
RNTCQNTWYQOXQX,Cc1ncc(C(=O)NCCN2CCCC2(C)C)cc1NC(=O)c1cnn2cc(-c3cccc4c3cnn4C)sc12,,9.110924374808178,9.110924374808178,0.9834504
NTKNQQODYVNNAU,COCCn1cc(Nc2ncc3c(Nc4cc(NC(=O)CN5CCCC56CCC6)cnc4C)nn(C)c3n2)cn1,,9.077450979992872,9.077450979992872,0.9591214
OQCHQDSWWOORAF,Cc1ncc(C(=O)NCCN2CCC(F)(F)CC2)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,9.110924374808178,9.110924374808178,0.9876303
YRSGONJWWVREGD,Cc1ncc(NC(=O)CN2CCS(=O)(=O)CC2)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,7.852557556499985,7.852557556499985,0.9931525
FSQJKANQPXRESI,Cc1ncc(NC(=O)CC2CN(C)C2)cc1NC(=O)c1cnn2cc(-c3cnn4c3CCC4)sc12,,7.752297218426904,7.752297218426904,0.9998853
UUONMRMXSWBFSP,Cc1ncc(C(=O)NC[C@H]2CCCN2CCO)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,7.877787213913532,7.877787213913532,0.99277204
UCDOVJXNWNXEIE,Cc1ncc(C(=O)NCCN2CCCC2(C)C)cc1NC(=O)c1cnn2cc(-c3ccnc(N4CCOCC4)c3)sc12,,9.100329725273209,9.100329725273209,0.9819609
JOWWZALCTHWWCJ,Cc1ncc(NC(=O)CN2CCCC(F)(F)C2)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,9.037860356969059,9.037860356969059,0.9956204
MEOQRJOAWIFCPW,Cc1ncc(NC(=O)CCN2CCCC2(C)C)cc1NC(=O)c1cnn2cc(-n3ncc4cccnc43)sc12,,9.100329725273209,9.100329725273209,0.9654037
HTGVFETXJOUOFO,Cc1ncc(NC(=O)C[C@@H]2CCCCN2C(C)C)cc1NC(=O)c1cnn2cc(-c3cnn(C)c3)sc12,,7.9579264334227755,7.9579264334227755,0.99001676
VDUWEHJSGJLQIO,COCCn1cc(Nc2ncc3c(Nc4cc(C(=O)NCCN5CCCC56CCC6)cnc4C)nn(C)c3n2)cn1,,9.048998554324635,9.048998554324635,0.9741509
CRPXJVSDVGQCKO,Cc1ncc(C(=O)NCCN2[C@H](C)COC[C@H]2C)cc1Nc1nn(C)c2nc(Nc3cnn(C)c3)ncc12,,9.079633382694096,9.079633382694096,0.9280501
IZJPOYJSWCSEFJ,COCCn1cc(Nc2ncc3c(Nc4cc(NC(=O)CN5CC(C)(C)C5)cnc4C)nn(C)c3n2)cn1,,9.079633382694096,9.079633382694096,0.84100235
NLXPGXDOPDORLL,Cc1ncc(NC(=O)CN2CCC[C@@H]2C)cc1Nc1nn(C)c2nc(Nc3cnn(C)c3)ncc12,,9.139920348297021,9.139920348297021,0.9640445
GXZWKNLQIGQKIU,Cc1ccc(C(=O)NCCN2CCC[C@@H]2C)cc1Nc1nn(C)c2nc(Nc3cnn(C)c3)ncc12,,9.167679012221937,9.167679012221937,0.9827539
ZIVQDWVIGMBANJ,Cc1ncc(NC(=O)CN2CCC(F)(F)C2)cc1Nc1nn(C)c2nc(Nc3cnn(C)c3)ncc12,,9.066856330457902,9.066856330457902,0.98873025
ZVBRUWFWLUUOHY,Cc1ncc(NC(=O)CN2CC(C)(C)C2)cc1NC(=O)c1cnn2cc(-c3nn(C)nc3C)sc12,,9.100329725273209,9.100329725273209,0.8123327
CIQLRTVFTCFYMP,Cc1ccc(C(=O)NCCN2CC(C)(C)C2)cc1Nc1nn(C)c2nc(Nc3cnn(C)c3)ncc12,,9.131403678647631,9.131403678647631,0.99104553
RLZGIZCGVBGKLV,Cc1ncc(NC(=O)CN2CCCC2)cc1Nc1nn(C)c2nc(Nc3cnn(C)c3)ncc12,,9.148784731777237,9.148784731777237,0.98019135
OSKNSTKGFONBFY,Cc1ncc(C(=O)NCCN2CCCC2(C)C)cc1Nc1nn(C)c2nc(Nc3cnn(C)c3C)ncc12,,8.181105085318885,8.181105085318885,0.9835993
GTWSOBULZDCTAN,Cc1ncc(C(=O)NCCN2CCCC2(C)C)cc1NC(=O)c1cnn2cc(-c3ccc(=O)[nH]c3)sc12,,8.135093746419532,8.135093746419532,0.9619369
DCCMEAMSASMNOX,Cc1ncc(C(=O)NCCN2CCC(C)(C)C2)cc1Nc1nn(C)c2nc(Nc3cnn(C)c3)ncc12,,9.069531689649953,9.069531689649953,0.9588738
DIIQFLWXKFYNAF,Cc1ncc(NC(=O)CN2CC(C)(C)C2)cc1NC(=O)c1cnn2cc(-c3ccc(CO)o3)sc12,,9.090228032229065,9.090228032229065,0.98755383
CPGUDOYLSDGXJQ,Cc1ncc(C(=O)NCCN2CCCC2(C)C)cc1Nc1nn(C)c2nc(Nc3ccnc(N4CCOCC4)c3)ncc12,,9.038896861280492,9.038896861280492,0.96689403
